Feliks Zemdegs,5.32,F D2 R D y R' U R U' R' U' R y' R' U R y' U' R' U R U' R U R' U R U' R' U' L U L' y' R' F R U' R' F' R x R2' D2 R U R' D2 R U' R,CFOP,46,8.65,51,9.59,5
Feliks Zemdegs,6.84,U' R2 D R' r U' r' R U' R' U y' R' U R U L' U' L U' L' U' L U' R U R' L U L' U' R U R2' F R F' U' R U2 R' U' R U' R D' R U2 R' D R U2 R U,CFOP,53,7.75,54,7.89,1
Feliks Zemdegs,6.85,(D U') F R' U' R' U2' R U R' U' R d R' U' R U R' U' R U' L' U' L U2' L' U L R U' R' U' F' U' F U R' U' R U' R' U2 R U2 x R' U R' D2 R U' R' D2 R2 x' U',CFOP,54,7.88,56,8.18,2
Kennan LeJeune,4.98,U l' R' U R D' y' r' F' r l' U2 l y2' U R' U' R U R' U' R L' U' L R U R' U' R' F R F' U',CFOP,32,6.43,34,6.83,2
Kennan LeJeune,4.83,l U D' L D2' y' U L' U L U2 R U' R' U' R U' R' U R U' R' y U' y U' R U R' L' U L U' L' U' L r U R' U R U2 r',CFOP,40,8.28,43,8.90,3
Michał Pleskowicz,5.00,L F U' R' U R' U R U' y R U' R' D2 U R' U R y2 U' R U' R' U R U2' R' U R U' R',CFOP,29,5.80,31,6.20,2
Christopher Olson,8.07,R2 U' D R' F y D' R' D U' L' U L U L U' L' R U' R' y U R U' R' y R U R' r' F r U L F' L' U' L U F U' L' U R U R' F' R U2 R' U2 R' F R U R U2 R',CFOP,55,6.82,58,7.19,3
Christopher Olson,7.28,U' r U2 l R D L2 D' R U' R' y' R U' R' U R U' R' U R U R' U' y' R U' R' U' F U' F' U2' R U R' U2 R U R' U' R' F R F' U l' U R' D2 R U' R' D2 R2,CFOP,53,7.28,55,7.55,2
Christopher Olson,8.63,F D r D L x' D R' D y U2' R U' R' L U' L' U2' R' U2' R U R' U' R U' L' U' L U' F U F' U R U' R' U R U' R' U' r U2 R' U' R U' r' U M2 U M U2 M' U M2,CFOP,55,6.37,57,6.60,2
Christopher Olson,7.71,D2 U' r x' y r U' r' U' R' U R U' R' L' U2 L U2' L' U L y2 U2' R U' R' U' F U' F' U2' R' F R F' R U R' U R' F' r U R U' L' U x' U2,CFOP,45,5.84,49,6.36,4
Christopher Olson,8.08,D2 L R' F U R2 D' R U' R' U' L U' L' U L U L' U2 R' U' R U' R' U R R U' R' U' L' U' L R U2' R' d R' U' R R U R' U R U' R' U' R' F R F' U2 R U R' F' R U R' U' R' F R2 U' R' U',CFOP,67,8.29,67,8.29,0
Drew Brads,8.07,D R y' R' F R' U R' F U' F' R y' R U R' R U' R' L' U L U' d' L' U L U' L' U L U' y' R' U2 R U' R' U R U' U r' U r2 U' r2' U' r2 U r' U U' R U R' U' D R2 U' R U' R' U R' U R2 D' U2',CFOP,66,8.18,69,8.55,3
Drew Brads,8.94,F' R2' D R D R2' y' U' R U' R' U R U R' y' R U R' U' U L' U L y' y' R U2' R' U R U' R' U' R U R' d' d' U' R U R' U2' R U' R' U U r' U r2 U' r2' U' r2 U r' U U R U R' U' R' F R2 U' R' U' R U R' F',CFOP,70,7.83,74,8.28,4
Drew Brads,8.92,R D R' U' D F' L U2' R' U U R U' R' U R y' y' R U' R2' U R U y' d R U2' R' U2 R U' R' y U' R' U2 R U' R' U R U2 l' U' L U' L' U2 l U2 R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U,CFOP,66,7.40,70,7.85,4
Drew Brads,7.02,L D' l' D L2' D L' U L y U' R U R' y' U' y R' U' R U L' U L U d U R U' R' U' U' R U R' U R U' R' U' R' F R F' U R' U2 R' D' R U' R' D R U U' U R U' R' U' R,CFOP,59,8.40,62,8.83,3
Drew Brads,8.00,D R' F' D y' y R' u L' U L' y U' R U' R' U' L U L' U L' U L U' L' U' L y R U' R' U' F U' F' U' R U2 R' U' R U R' U r U2 R' U' R U' r' U' U M2' U' M U2' M' U' M2' U2',CFOP,58,7.25,62,7.75,4
Drew Brads,9.76,F' R' U D R2 U2' R' U' R U2 R' U R U' L U L' d' L' U' L y U R U2' R' U R U' R' y U R U R' U' R U R' R U2' R2' F R F' U2' r R' U R U' r' U2' R U R' F' R U R' U' R' F R2 U' R' U',CFOP,65,6.66,67,6.86,2
Drew Brads,7.58,B' R D' R' D U' R U' R2' U R U' L' U' L y' R' U2' R L' U L U2' R' U R U R' U' R r' U' r U' R' U R U' R' U R r' U r U' R2 U' R' U' R U R U R U' R U',CFOP,56,7.39,57,7.52,1
Drew Brads,6.94,R' L B' R U2' L' U L2 U' L' U R U' R' U d R' U' R U' y' R' U R y' U' R U R' U' R U R' M U' r U2 r' U' R U' R' M' U M2 U' M U2 M' U' M2 U',CFOP,50,7.20,52,7.49,2
Drew Brads,8.31,D L B2' R' F2 U' F' R U y2' U R U' R' y U R U' R' R' U2 R U' R' U R U R' U' R U L' U L R U R' U' M' U R U' r' U F R U' R' U' R U R' F' R U R' U' R' F R F',CFOP,59,7.10,61,7.34,2
Drew Brads,7.31,U' r' U2 R' F2 U2 L U' L' U2 L U' L' L' U L y' L U L' U' R' U R U' R' U' R U y' R' U R U F R' F' r U R U' r' R2 u R' U R' U' R u' R2 F' U F U',CFOP,53,7.25,55,7.52,2
Feliks Zemdegs,5.60,R' D' R' L u R' U' R2 U' U' R' F U F' U' R U R' d' L' U' L U' R' U' R U R' U' R U' U' F R U' R' U' R U R' F' U' x R' U R' D2 R U' R' D2 R2,CFOP,51,9.11,52,9.29,1
Feliks Zemdegs,7.33,F2 R U' R y R' D2 R y U R' U' R U d R' U2' R U' R' U R y' R' U' R U' R' U R U y' U R' U2' R U R' U' R U2' L F' L' U' L d R d' L' U' R' U R' d' R' F' R2 U' R' U R' F R F U,CFOP,62,8.46,66,9.00,4
Feliks Zemdegs,5.69,D R' D2 R' U' L' U L d' L' U L U' L' U L R U' R' U' R' U' R U' R U' R' y' R' U R U R' U' R U' R U R' U R U2' R' R U R' F' R U R' U' R' F R2 U' R' U,CFOP,56,9.84,57,10.02,1
Feliks Zemdegs,8.12,R U D2 F R' D' R U R' y' U R U' R' y2' U' R U R' L' U L U' R U' R' y R U' R' U' L' U L U L' U L U' L' U L U' F R U R' U' F' F R F' r U R' U' r' U' R U' R U R U R U' R' U' R2,CFOP,66,8.13,69,8.50,3
Feliks Zemdegs,6.94,D2 R L' U R' F R u U2' R U' R2' U' R y' U R U' R' y' U' R U R' y R' U2' R U' L' U' L U L' U' L U L' U L U' L' U L U' M2' U M2' U M' U2 M2' U2 M' R',CFOP,52,7.49,55,7.93,3
Feliks Zemdegs,7.24,D' F R L y' R' U R U2' d R' U' R U L' U' L d' U' R U R' U R U' R' L' U L r U R' U' r' F R F' U2' R U R' F' R U R' U' R' F R2 U' R' U',CFOP,51,7.04,52,7.18,1
Jabari Nuruddin,8.66,B' U' R U' x' D' R' U R' D y U2 R U R' y' R U2' R' U' R U R' L U L' y' U R U' R' U R U' R' U F U R' U' R2 U' R2' U2' R U2' R U R' F',CFOP,46,5.31,50,5.77,4
Caitlin Hutnyk,8.04,L R' F R D U' R U R' U R U' R' U2 L' U' L y' U L U L' U y' U2 R' U' R d' L' U L U2 R U' R' U' R U R' U2 R U2 R2 F R F' R U2 R' M2 U M2 U2 M2 U M2 U2,CFOP,56,6.97,58,7.21,2
Caitlin Hutnyk,10.69,U' L2 R' F R y R' F R D2 U y' d U y' U R U' R' U R U' R' y R U' R' y' L U' L' y' U' R' U R U' R' U' R U' R U' R' U' y' R' U R U' R' U' R U2 F R U R' U' F' U' x R' U R' D2 R U' R' D2 R2,CFOP,63,5.89,71,6.64,8
Caitlin Hutnyk,9.26,U L F' L' R' D' y' U2' R U R' d' R' U' R y' U R U R2' U' R U2' d R' U' R y' U R' U R U R U R' U R U' R' U' R' F R F' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R,CFOP,60,6.48,63,6.80,3
Caitlin Hutnyk,7.61,L' D R' D2 F U' R U R' y' R U R' y' U' y' U R' U2' R d' R U R' y' U' R U' R' U2 L' U' L R U2 R' U y' U R' U R U2 F R U' R' U' R U R' F' U,CFOP,48,6.31,53,6.96,5
Caitlin Hutnyk,12.91,L U D R U' R y' U' R U' R' U R U R' y' U2' y U2 R U' R' U2 R U' R' y' U' R U R' U2 L' U' L R U2 R' U' R U R' y2 R U R' U2 R U' R' U R U R' U R' U' R U' R' U2 R F R U R' U' F' M2' U M2' U2 M2' U M2' U,CFOP,71,5.50,76,5.89,5
Kennan LeJeune,7.14,U L U x' R' D L D' U' R U R' L U' L' L' U' L y U L U' L' U F' U' F U' R U R' U' r U r' R U R' U' r U' r' U' R U' R' U' R U R D R' U' R D' R' U2 R' U,CFOP,57,7.98,59,8.26,2
Kennan LeJeune,6.82,r R' D' R' D2 R R U' R' y R U R' y' L' U' L U L U L' U L U' L' U y' R U' R' U R U' R' U2 R U' R' R' U R U' R' U R U' R' U R U' R' U' R' F R F' U R M2 U' M U2' M' U' M2,CFOP,62,9.09,65,9.53,3
Kennan LeJeune,7.16,U' F' L' U2 L2 U' L' U L U L' U2' R' U R U R U R' U R U' R' M2 U2 M2 U l' U l2 U' l2' U' l2 U l' U' R U' R' U' R U R D R' U' R D' R' U2 R' U2,CFOP,53,7.40,53,7.40,0
Kennan LeJeune,11.43,D' L' l F U' R2' D2 U' L' U2 L U' L' U L U' L U' L' U R' U R U' y R U R' y' U R U R' d' L' U L U R' U2 R U2 R' U R U2 l' U2 L U L' U l U2' R' U R' U' R D' R' D R' U D' R2 U' R2' D R2 U',CFOP,69,6.04,71,6.21,2
Kennan LeJeune,7.14,R' U' F2 D F D U' R U' R' U2 R U' R' U' R' U' R U' R' U R y' L' U' L y U' L U L' U L U' L' L' U L U' L' U2 L U' L' U L U' R U R' U' R' F R F' U' l U' R D2 R' U R D2 R' l' U,CFOP,65,9.10,67,9.38,2
Vincent Wong,6.95,r' U' r' D2 x y U' R' U R U' R U R' L' U' L U L' U' L y U' U' R' U' R U R U' R' U' R U R' U' r U R' U R U2 r' M2 U' M U2 M' U' M2 U,CFOP,48,6.91,51,7.34,3
Vincent Wong,8.34,R' F R D2 y U' R U R2' R U R' U2 R U2 L U L' U' y' R U2 R' U' R U R' y R' U' R U R' U' R U R' U' R R U2 R2 U' R2 U' R2 U2 R R' U2 R U2 R' F R U R' U' R' F' R2,CFOP,58,6.95,61,7.31,3
Vincent Wong,9.55,R L F R U' B2 L U L' y' U' L U' L' U L' U L R' U R U L' U' L U2 L' U L U R U' R' U' R U R' U M U R U R' U' M' R' F R F' l' U R' D2 R U' R' D2 R2 x' U,CFOP,58,6.07,60,6.28,2
Vincent Wong,12.56,R D F R U R y' R' F R y' U' R U R' U' R U R' U L U L' R' U R L' U L U R U' R' U R U' R' U2 R' U R y U' y U' L' U L U' d' L U L' U' U' F R' F' R U R U' R' U' U' R U R' U' R' F R2 U' R' U' R U R' F' U',CFOP,76,6.05,80,6.37,4
Vincent Wong,11.14,r U' F' R2 D2 R' R' U' R y' U' R' U R U L U2 L' d y' U R U' R' y U R U' R' U y U2 L' U' L U2 R U R' L' U L U2 L' U L R' U' R U' R' U2 R F R U R' U' F' U' x R' U R' D2 R U' R' D2 R2 x' U2,CFOP,66,5.92,72,6.46,6
Lucas Etter,6.50,R U' F R D' R' y' R U' L' U L U' y U2' R U' R' y R U R' y' U R U R' y' U' R' U R U' y' R' U' R U L F' L' U' L U F L' L U' L' R2 U' R' U' R U R U R U' R U',CFOP,55,8.46,61,9.38,6
Lucas Etter,6.38,r' D' L' R' F R U R' y' U' R' U R y' L' U2 L U L' U' L U R U' R2' U' R U' R' U R U2 r U r' R U R' U' r U' r' U' y' x' R U' R D2 R' U R D2 R2,CFOP,50,7.84,54,8.46,4
Lucas Etter,7.14,U2' D' x' R' D2 R U' y' d' L' U L d' R' U R y' U' L' U L U' L' U L U' L' U L U U2 R U' R' U' R U R' U' U' R' U' R U' R' U R U R U2 R' U' R U' R' U2 R' U2 R U R R' R' U R U,CFOP,63,8.82,66,9.24,3
Lucas Etter,6.82,R D r U R2 x' U R U' R' U L U L' U' y' R U' R2 U R y U2 R' U R U' R' U' R y' U R U R' y U' L' U L F R U R' U' R U R' U' F' l2 U R U' l U2 r' U r U2 x' U2,CFOP,56,8.21,62,9.09,6
Lucas Etter,6.43,D r' F' D' R D' y' R U R' L' U L d' L' U L U' L' U L U' R' U' R U2 R' U R U2 U' R U R' U' R U R' U' R U R' U2' R' F R R' U' U R U R' U' F' U R U' R U R' U' D R2 U' R U' R' U R' U R2 D' U2,CFOP,72,11.20,73,11.35,1
Seung Hyuk Nahm,6.02,D' x U' r' U2' L' D' R U2' R U R' U2 R U' R' y' U' R U2' R' U2 R U' R' y U' R' U R U R' U' R U F R U' R' U' R U R' F' U' F R U' R' U' R U R' R R' F' R U R' U' R' F R F' U2',CFOP,62,10.30,65,10.80,3
Seung Hyuk Nahm,7.69,r' D R D R' F R u U' R R' R U' R' U R' U' R U' R U' R' U2 R U' R' d y' U2' R' U2' R U' R' U R U' R U' R' U R U R' R' F R U R U' R2' F' R2 U' R' U R' R2 U R' x R2' D2 R U R' D2 R U' R B,CFOP,69,8.97,71,9.23,2
Seung Hyuk Nahm,7.03,U' D' x' R D' R' D2 L U' L' U R' U' R y' R' U' R L' U L R U' R' U R' F' U' F R U' U' F' U F U R U' R' U' R U R' U R U' R' U' R' F R F' U R U R' F' R U R' U' R' F R2 U' R' U,CFOP,65,9.25,67,9.53,2
Seung Hyuk Nahm,6.37,R F R L (U' D) R U R' U R' U' R U' R' U R y' r' F' r U R' F R y' R' U R' U' R U2' R U R' U R U2' R' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U' U',CFOP,57,8.95,59,9.26,2
Seung Hyuk Nahm,5.40,D2 F' R D' R2' u' L U L' U L U' L' U2' F R' U l D' F l' U2' R U2' R U' R' y U' L' U L U' R' U' R U y r U R' U' r' R U',CFOP,43,7.96,45,8.33,2
Bill Wang,4.81,F R U' R D2 L' U2 L2 U2 L' y U' U L' U' L U R U' R' U R U' R' U U R' U2 R U R' U R' D' R U' R' D R U R U2',CFOP,41,8.52,42,8.73,1
Bill Wang,5.49,r' F' U' R U R' d' L U L' U' R' U R U' R' U R D R U' R' (U D') R U2' R' U R U' R' U R U R' U' R' F R2 U R' U' F' U R' U L' U2 R U' R' U2 R r,CFOP,54,9.84,54,9.84,0
Bill Wang,7.54,R D2 R2' D2 y' R' U R U L' U' L U' R' U2 R U2' R' U R U R U R' L U' L' U U R U' R' y' U' U U R' U R U' R' U' R U' U' R U R' U R U2' R' U R' U R' d' R' F' R2 U' R' U R' F R F U',CFOP,66,8.75,68,9.02,2
Bill Wang,5.60,R' U D L F' D y' R U' R' U R' U' R U R U' R' U R U' R' L U2 L' R U R' U2' R U R' y' U R U R' U2 R U' R' L' U2' L U L' U L R U2' R' U' R U' R' U2,CFOP,54,9.64,56,10.00,2
Bill Wang,4.83,F B' R2 D R2' D2 R U' R' y R U R' d' L' U L R U R' U R U' R' U' U' R' U R U' x' R U' R' U x U R U2' R2' U' R2 U' R2' U2' R U',CFOP,44,9.11,47,9.73,3
Feliks Zemdegs,4.63,F D R' F' U' R U' R' u R' U R U' R' U' R U2 R U' R' U y' L' U' L R' U R U' R' U2 R U' R' U R U' r U R' U' r' R U R U' R' U' R U R' U' R' F R2 U' R' U' R U R' F' U',CFOP,62,13.39,63,13.61,1
Nathan Soria,6.52,D2 F2 R2 z' x' U L U' L' U' y L U2 L' U2 L U' L' L' U2 L U' L' U L R U R' U2 R U R' U M2 U M' U2 M U M2,CFOP,37,5.67,40,6.13,3
Hyeon Kyo Kyoung,4.92,D L F' L2 D' F D' U L U2 L'U L U' L' U2 R' U' R U2 R' U R U' L' U L R U' R' y' U2 R U2 R' U2 R U' R' R' U2 R U2 R' F R U R' U' R' F' R2,CFOP,51,10.37,52,10.57,1
Jack Johnston,7.42,F2 U R' y U' R U R' y r U2 r' U' R U2 R' U R U' R' y (U U') R U R' U R U' R' U' R U R' U' y' r' U' R U M' U',CFOP,38,5.12,42,5.66,4
Joshua Choi,8.06,M' D y' U R U' R' U' y L U L' U2 L U' L' U2' R' F R F' U2' R' U' R U2' R U R' U y' R' U' R F U R U' R' F' R' U L' U2 R U' R' U2 R L,CFOP,47,5.83,50,6.20,3
Espen Brokvam,7.24,L' D' R' F R D' U L U' L' U L' U L y U' L' U2 L U y' R' U R U2 R U' R' U2 R U' R' U' U' F R U R' U' R U R' U' F',CFOP,42,5.80,44,6.08,2
Collin Burns,6.07,U2' R' F R D y U L U L' U' R' U' R R U R' U' F U' F' U R U' R' U R U' R' R' U' R U' R' U R U' R' U2 R R U R' U' R' F R2 U' R' U' R U R' F',CFOP,53,8.73,54,8.90,1
Bhargav Narasimhan,8.02,R D2 R' D R U' y U U' U' R U' U' R' U R U' R' y' U' y' R' U2' R U R' U' R y' R' U2 R U' R' U R U U' U' r' R2 U R' U R U' U' R' U M' U' R U R' (U' D) R2 U' R U' R' U R' U R2 (U D'),CFOP,63,7.86,67,8.35,4
Bhargav Narasimhan,8.48,U R' U' M' U x' y' R2 U R2' U' R R R U R' U' L' U L U R U' R' U R U' R' y U' U' R' U R U' U' R' U R U' x' R U R' D R U' R U' R' U R' D' x y U' R' U L' U2 R U' R' U2 R r,CFOP,60,7.08,66,7.78,6
Bhargav Narasimhan,10.06,U R' (F B') y F' D' R D' D' y' y R U' R' U' y U' R U R' y U R U' R' y' R U' R' U' y R' U2 R U' U' R' U R U' U' y' R U' U' R2' F R F' U R2' D' r U2 r' D R U2 R U' U2,CFOP,54,5.37,62,6.16,8
Bhargav Narasimhan,9.75,x U L U2 l D U R U' R' U R U' R' U2 y' R U' R' y U2 R U R2' U2' R U R U' R' y R' U' R U2' y2' R' U R U U2 r U' r' U' r U r' y' R' U R U' U' R U R' F' R U R' U' R' F R2 U' R' U',CFOP,62,6.36,68,6.97,6
Bhargav Narasimhan,12.90,R2' B' D' r U R' R U' x' D' F R' F' y' D' y' U' R U' R' U2 y' R U' R' y' U' y' R' U2' R U R' U' R U' R U R' U R U' R' y' R U' R' U R U' R' U2 R U' R' U' U2 r' U' r R' U' R U r' U r R' d' F R2 u R' U U' U R U' R u' R2' U2,CFOP,75,5.81,82,6.36,7
Kirt Protacio,6.69,D' l D2' x U' U' R U' R' D U' L U U L' y' U L' U' L U R U R' U' R U R' U R U' R' R' U' R U' U' R' U R U2 r U r' R U R' U' r U' r' U' U',CFOP,51,7.62,53,7.92,2
Mats Valk,7.40,U F2 M' U' x' u' U' R U R' d R' U' R d U R' U' R y' U' R' U' R d U R' U' R U2' F U R U2 R' U' R U R' F' U5' R2' U' R U' R U R' U R2 D' U R U' R' D,CFOP,54,7.30,56,7.57,2
Oscar Alberto Ceballos Contreras,9.16,R' F2 L D2 U L U' L2' U L U y L' U L U R x' U' R' U R x U R' y U2 R U R' R2 U' R' U' R U R U R U' R U',CFOP,38,4.15,42,4.59,4
Daniel Cano Salgado,6.14,D2 L' U' D R B' R2 y' R' U2 R U R' U' R R U' R' U y' R' U R U' R U' R' U L' U L U' R2 D R' U2 R D' R' U2 R' U',CFOP,40,6.51,42,6.84,2
Espen Brokvam,8.02,U' R' F R u' L2' U R' U2 R U2 L U L' U' y L U L' U L' U L U d R' U' R U R U' R' U' R U' R' U R U' R' R' F R U R' U' F' U R,CFOP,48,5.99,49,6.11,1
Thom Barlow,11.59,U l' U F' U x r' x U' U' x' R U' L' r' R' U' R' U' R U' R' U R r M' R' r' R R U' R' U' R U R' U' r U R U' r' F R' x U L U L' U L U' U' M' U M' U M U' M' U M' U2 M' U M2 U,Roux,63,n/a,67,n/a,4
William Boards,8.67,U2 L F' U' R2 D R U' R' U y' R' U R U y' R U' R' R' U' R L' U' L U R' U R U' R' U' R F U R U' R' F' U' F R U' R' U' R U R' F' R U R' U' R' F R F' U',CFOP,56,6.46,58,6.69,2
William Boards,9.98,D2 U R' x' D L' D R' D U R U' R' y L U L' y' U' R U R' y U R U' R' y' U2 L U L' U2 R U' R' U' R U' R' U R U' R' U R U R' U R U2 R' U R U' R U R U R U' R' U' R2 U',CFOP,60,6.01,65,6.51,5
William Boards,12.04,D' L' R2 F R U2 L' U L U R' U R U y' U L' U L y U' R U R' y' R U R' y U2 R U' R' U' R U' R' U R U' R' U R' U' R U' R' U R U' R' U2 R U2 R' U2 R U2 R' F R U R' U' R' F' R2' U',CFOP,64,5.32,68,5.65,4
William Boards,9.66,R' r U' r' D L R' D2 L U' L' U' R U2 R' U2 L' U' L y U L' U L y' U R' U' R U2 R' U' R L' d' R d L U' L' B' L M2 U' M2 U' M' U2 M2 U2 M',CFOP,49,5.07,51,5.28,2
William Boards,9.82,R' F D x U2 r' D2 L U' L2 U' L U' R' U2 R U2 R' U R R U' R' U' L U L' U2 R U' R' U' F' L' U' L U L' U' L U y' R U' R' U' R y R2 u R' U R U' R u' R2,CFOP,54,5.50,57,5.80,3
William Boards,11.26,D' x' L U L F' D L' U L U L' U L U R' U R y' R U' R2 U' R U L' U' L y L' U L U R U' R' U' R U R' y' U' R U' R' U' y' R' U' R U2 R d L' d' R' U R B R' R' U' R y R2 u R' U R U' R u' R2 U2,CFOP,68,6.04,74,6.57,6
William Boards,8.53,(r' R) D l U2 R' U' R U R' U' R' U' R U' R' U R y' U2 L' U' L U2 L' U' L R U R' U' R U R' U x z' U' L U R' U' r' F R U' R2 U R U R' U' R' U' R' U R',CFOP,54,6.33,57,6.68,3
William Boards,10.26,U R' F D U L2 U L' U' L d R' U' R y' R' U R U' R' U R U L' U L R' U2 R U' y L' U L R U R' U' R U R' U2 r U2 R' U' R U' r' U R U R' y' R2 u' R U' R' U R' u R2,CFOP,60,5.85,63,6.14,3
William Boards,12.35,F' D R' L2 D R' D y2 U' L' U L R U R' y U' R U' R' U2 R U' R' U R U' R' y R U' R' y U' L' U' L y' U2 R' U R U' R' U R U' l' U' L U' L' U L U' L' U2 l U2 l U' R D2 R' U R D2 R2,CFOP,63,5.10,68,5.51,5
William Boards,9.65,B R U F' r U2 x' u' R2 U y' R U' R' U' y L U L' R' U R U2 R U' R' U2 R U' R' U R U' R' U' L F' L' U' L U F U' L' U R' U2 R U2 R' F R U R' U' R' F' R2,CFOP,55,5.70,58,6.01,3
William Boards,9.76,D U2 L F' D2 L' D U R U R' L U' L' R' U R L' U L y U' R U' R' L' U L y L U L' x U R' U' L U R U' r' F R U' R' U' R U R' F' R U R' U' R' F R F' U,CFOP,56,5.74,59,6.05,3
William Boards,10.74,L' U' R' D' R' U' L U x' D' U y' R U' R' y' R U R' U2 R U' R' U2 y' R U' R' d' R U2 R' U' y R' U' R U L' U L U L' U' L U2 R U R' U l' U l F' U2 l' U R U' x' U R U R' F' R U R' U' R' F R2 U' R' U2,CFOP,69,6.42,75,6.98,6
Kim Jokinen,7.69,r' D' R' F R U R' D2 y' R' U2 R U' y R U R' y R U' R' U R U' R' U2 R U' R' y' U' L' U L F' L F L' U' R U R' U R U2 R' F' U' F R2 u R' U R U' R u' R2 U,CFOP,55,7.15,59,7.67,4
Kim Jokinen,8.62,F2 L D' R' D2 U' R' U2 R U y' L' U L R U R' U' R U R' U L U L' U' y R U2 R' U' R U R' U y' R U R' U2 R U' R' U R U' R' R' F R U R' U' F' U R U2 R U R' U' R' F R2 U' R' U' R U R' F' U,CFOP,69,8.00,72,8.35,3
Kim Jokinen,10.81,U L2 U' F' R' U' R' F R y' U U y' R' U' R U y L U L' U y' R U2 R' U' R' U2 R U' y L' U L U' R R' U y' R' U2 R U2 R' U R U' R U R' U'R' F R F' M2 U M' U M' M U M2 U2 M' U' M2 U',CFOP,63,5.83,69,6.38,6
Kim Jokinen,9.43,L' U x' U' R2 y' U R' F R L U L' U L U' L' U' U2 L' U' L U' L' U L U U2 R' U R U y' R' U R R' U' R U' R' U R U2 R' U' R' F R F' U R M2' U M2' U M' U2 M2' U2 M' U,CFOP,59,6.26,62,6.57,3
Kim Jokinen,8.43,D R2 D R L U U' U' R U' R' U R U R' U' y R U' R' U2 y L' U' L U R U' R' U R U' R' y U R U R' U R U' R' U' R U R' U' R' F R2 U R' U' F' U2 R' U R' y U' R' F' R2 U' R' U R' F R F U,CFOP,67,7.95,71,8.42,4
Akash Rupela,8.75,R' B' D F D U R U R' U2 y' R U' R' y' R U2 R' U' R U R' U L U' L' y' R U R' U F R U R' U' F' U' y' R U R' y' R2 u' R U' R' U R' u R2,CFOP,47,5.37,52,5.94,5
Blake Thompson,4.86,U' D R' F D L' U L U y' R' U2 R U' R' U R y' U2 y' R U' R' U' R' U' R U R' U' R U2 U2 R U' U' R2' F R F' R U2' R' U U' U',CFOP,43,8.85,46,9.47,3
Jules Desjardin,11.13,L' U l U l2' d r x x R U R2' U' x' R U' R' U x' x' R U' R2 U R' U' R U x' U' U R2' U' R2 U x2' U' R' u x' f' F R' U l' R' B' R D' D z' R' U R U R' U R R' U' R x' y' R U2' R' U' R U' R' L' U U L U L' U L R2,CFOP,68,6.11,79,7.10,11
Jules Desjardin,7.50,U' L' D' x' U R' L' z' x' R U' R2 U l2' U R U' x2' x' R2 l' U R U' R' l' U R' U' x' R U' R' U x2' U' R R' R U R' U' R2 U R' U' R U z' U2' F U R U' R' F' R' U2' R U2' R' F R U R' U' R' F' R2,CFOP,61,8.13,69,9.20,8
Jules Desjardin,7.68,U2' x r' F U' R L' z' r' x' x' l' U' R' U R' U' R U x2' U' R' U R x U' R' U R U R' U' x2' R U' R U z' U2' U r U' (r L) F (r' L') U (L' r') B' L x R2' D2 R U R' D D R U' l U',CFOP,55,7.16,64,8.33,9
Jules Desjardin,7.66,U2' l' (U D') d D' r2 x U' R U (R' l') U R U' R2' U2' R2 U R U' R U2' x2' x' U' R' U R2 U' R' U x2' R U R2' U' R2 U R U' z' U F R U R' U' F' U' R2 U' R' U' R U R U R U' R,CFOP,57,7.44,62,8.09,5
Jules Desjardin,7.88,U' x U U R r z L2' R' U' R' U R' U' R U x' R U' R U R' l' U R U' x' R x' R2 U' U R' U' R2 U l' U R U' x2' R2 U' R2 U R2' U' R U z' R U R' U R U' R' U' R' F R F' R U R' F' R U R' U' R' F R2 U' R' U',CFOP,69,8.76,76,9.64,7
Callum Hales-Jepp,7.25,D F2 R2 U' R' R R' U R U' R' U' y' R U' R2' U R U L U L' y' R U' R' U R U R' y' U U L' U2 L U r' F' r U' U' U' r' R2 U R' U R U' U' R' U M' U,CFOP,52,7.17,55,7.59,3
Danny SungIn Park,6.01,D' U' r U' x' D' R' F R U D' R U' R' U R U' R' y U R U' R' U L' U2 L U y' L U L' L' U2 L U y' R' U R U2 F' U' F R' F R F' U',CFOP,45,7.49,49,8.15,4
Emilio Eleodoro Ramírez Lahsen,6.77,L2 F' L' R D' F D' U R U' R' U' R U' R' L U2 L' U' R U R' L' U L U' R U' R' y U' R U' R' U R U' R' r' R2 U R' U R U' U' R' U M' U',CFOP,49,7.24,50,7.39,1
Bill Wang,5.71,L' U x' D' R' D r U2 x' R U' R' U R U' R' y' U R U' R' U y' R' U' R U' y' U' R U R' U2 R U2' R2' U' R U' x R' U R' D2 R U' R' D2 (R l) U',CFOP,45,7.88,51,8.93,6
Austin Moore,6.44,R' (U D) (r' L') l U' R2' F U' r R' (U R U' R')2 U M' U' r' U U R U' r' F R' F' r U2 r' R U' r' R U' r R' U r R' U' r R' U2 R' r U' r R' U2 R' r,Roux,53,n/a,53,n/a,0
Feliks Zemdegs,6.77,U' D' R D2 R2' U' R U2' R U R' y' U R U' R' U R' F R y' U U' R' U2' R U R' U' L' U L y' R' U2 R U' R' U R U' U' R U' U' R2' F R F' R U2' R' U' R' U L' U2 R U' R' U2 L R U2',CFOP,61,9.01,64,9.45,3
